Time,rnti,SFN,elapsed,CFI,RBmeanllr,nb_cce,ncce,L,format,nof_bits,preamble,ta,dci_payload
1698072538161, 0, 5760, 0.20, 3 
1698072538162, 0, 5762, 2.64, 1 
1698072538163, 0, 5763, 0.23, 2 
1698072538164, 0, 5764, 0.76, 1 
1698072538165, 0, 5765, 0.03, 1 
1698072538167, 0, 5766, 0.11, 3 
1698072538167, 0, 5767, 0.63, 2 
1698072538168, 0, 5768, 0.69, 3 
1698072538170, 0, 5769, 0.61, 3 
1698072538170, 0, 5770, 0.58, 2 
1698072538171, 0, 5771, 0.80, 2 
1698072538172, 0, 5772, 0.66, 3 
1698072538173, 0, 5773, 1.06, 1 
1698072538174, 0, 5774, 0.08, 3 
1698072538176, 0, 5775, 0.79, 3 
1698072538177, 0, 5776, 0.29, 3 
1698072538177, 0, 5777, 1.99, 3 
1698072538178, 0, 5778, 4.20, 3 
1698072538179, 0, 5779, 5.03, 3 
1698072538180, 0, 5780, 4.68, 2 
1698072538181, 0, 5781, 2.67, 1 
1698072538182, 0, 5782, 1.79, 1 
1698072538183, 0, 5783, 0.31, 1 
1698072538184, 0, 5784, 0.25, 2 
1698072538186,65535,5785,0.79,2,2.69,25,8,8,3,13,0,0,0000000101101
1698072538186, 0, 5786, 0.51, 3 
1698072538188, 0, 5788, 1.95, 1 
1698072538187, 0, 5787, 0.57, 3 
1698072538189, 0, 5789, 4.19, 2 
1698072538190, 0, 5790, 0.96, 3 
1698072538191, 0, 5791, 1.90, 3 
1698072538192, 0, 5792, 3.82, 3 
1698072538193, 0, 5793, 3.40, 3 
1698072538194, 0, 5794, 3.46, 2 
1698072538195, 0, 5795, 2.45, 2 
1698072538196, 0, 5796, 0.92, 2 
1698072538197, 0, 5797, 0.81, 2 
1698072538198, 0, 5798, 0.63, 2 
1698072538199,1571,5799,0.63,3,1.49,41,36,2,0,27,52,15,000001011110100101101100000
1698072538200, 0, 5800, 0.97, 2 
1698072538201, 0, 5801, 0.57, 3 
1698072538202, 0, 5802, 0.73, 2 
1698072538203, 0, 5803, 0.67, 3 
1698072538204, 0, 5804, 0.97, 3 
1698072538206,65535,5805,0.73,3,1.54,41,0,8,2,27,0,0,100000110010000110000011000
1698072538206, 0, 5806, 1.12, 3 
1698072538207,1571,5807,1.98,3,1.72,41,28,2,6,43,52,15,0000000001000000001000000000010000000001100
1698072538208, 0, 5808, 0.93, 2 
1698072538209, 0, 5809, 0.56, 2 
1698072538210, 0, 5810, 0.61, 3 
1698072538211, 0, 5811, 0.77, 2 
1698072538212, 0, 5812, 0.79, 2 
1698072538213, 0, 5813, 0.89, 2 
1698072538214, 0, 5814, 0.61, 3 
1698072538216, 0, 5815, 0.54, 3 
1698072538217, 0, 5816, 0.56, 2 
1698072538217, 0, 5817, 0.46, 2 
1698072538218, 0, 5818, 0.46, 2 
1698072538219, 0, 5819, 0.60, 2 
1698072538221, 0, 5820, 0.40, 2 
1698072538222, 0, 5821, 0.62, 2 
1698072538223, 0, 5822, 0.50, 3 
1698072538223, 0, 5823, 0.55, 2 
1698072538224, 0, 5824, 0.53, 2 
1698072538226,65535,5825,0.38,3,1.45,41,0,8,2,27,0,0,100000110010000110000001000
1698072538226, 0, 5826, 0.82, 2 
1698072538227, 0, 5827, 0.73, 2 
